TOWNCODE,COUNTYNAME,TOWNNAME,population,population_density,land_area_km2,total_area,age_5_9_rate,age_10_14_rate,age_15_17_rate,age_35_44_rate,age_45_54_rate,age_55_64_rate,age_65_74_rate,age_more_than_85_rate,age_median,average_household_size
10009110,雲林縣,二崙鄉,26029,437.00314795383,59.5625,22.997193039355366,0.04057271855768933,0.04057271855768933,0.028207625939326464,0.14648854253641339,0.1366082196864273,0.13915947676036738,0.1498190926802115,0.0199758790240282,45.8,3.1
10009120,雲林縣,崙背鄉,23784,406.6753300047876,58.484,22.580782165182107,0.03852498270632682,0.03852498270632682,0.024759218858085456,0.15330176129409886,0.1367530463470441,0.14228702176342256,0.16336933964774117,0.021782578619698824,47.3,2.8
10009130,雲林縣,麥寮鄉,47951,598.1403773133018,80.1668,30.952551940354983,0.04923340897769413,0.04923340897769413,0.02701610671389827,0.21464548624564123,0.15254331100902196,0.11997011125255992,0.08767365915758012,0.011689821221010683,40.6,2.8
10009140,雲林縣,東勢鄉,14155,292.72358043022405,48.3562,18.670419576909566,0.03931350401606425,0.03931350401606425,0.025301204819277105,0.1374246987951807,0.13751882530120482,0.1560617469879518,0.15367093373493976,0.020489457831325303,46.5,2.6
10009150,雲林縣,褒忠鄉,12477,336.7138755154472,37.0552,14.3070822667269,0.036822905912313304,0.036822905912313304,0.031065455296303942,0.144435267396242,0.12533553582490192,0.13658889118315093,0.15009291761304974,0.0200123890150733,45.8,3.0
10009160,雲林縣,臺西鄉,23012,425.37381026760545,54.0983,20.887455163919554,0.04272834182673461,0.04272834182673461,0.018384947079576636,0.1440611524892199,0.15242388605775514,0.15895727165817328,0.15056840454723636,0.02007578727296485,46.9,2.7
10009170,雲林縣,元長鄉,24694,344.9499351839435,71.5872,27.639952277808025,0.03639614113202455,0.03639614113202455,0.023831208257437765,0.1392936652499494,0.13742157458004453,0.14288605545436148,0.17034001214329084,0.022712001619105443,47.9,2.8
10009180,雲林縣,四湖鄉,22387,290.2920036463176,77.1189,29.77575202993062,0.03552052161642702,0.03552052161642702,0.025706152835559447,0.1392599080359098,0.13641340048171666,0.15684986497335962,0.1790234289467922,0.02386979052623896,49.4,2.5
10009190,雲林縣,口湖鄉,26403,328.14573980999535,80.4612,31.066220332897043,0.03827152901625566,0.03827152901625566,0.02300596519279257,0.13049627944160877,0.14476354467744912,0.16401205337925095,0.16475001537420822,0.021966668716561097,48.2,2.6
10009200,雲林縣,水林鄉,24177,331.3815307943452,72.9582,28.169297950957343,0.03355731069983103,0.03355731069983103,0.0258693858304845,0.1337970057762584,0.14971118708004244,0.1404573853589532,0.18633738064364022,0.024844984085818696,49.4,2.6
10010010,嘉義縣,太保市,38536,576.0549147637242,66.8964,25.828825593921213,0.05107053820208241,0.05107053820208241,0.028533326000879895,0.17515398152221734,0.1714144302683678,0.14020567531896172,0.08610316761988561,0.011480422349318082,40.9,2.9
10010020,嘉義縣,朴子市,41669,840.5464994543478,49.5737,19.140498611963753,0.04570134644883251,0.04570134644883251,0.03308173650507657,0.14659979060651068,0.15176158359913322,0.14058581480850235,0.12005551362275084,0.01600740181636678,43.2,2.7
